customer_id,region,acquisition_channel,plan_tier,tenure_months,num_orders_12m,days_since_last_order,avg_order_value,email_engagement_rate,app_logins_30d,support_tickets_12m,discount_rate,satisfaction_score,annual_margin,churned
KL103709,AT,Social,Plus,10,4,190,45.27,0.326,1,0,0.626,3.5,68.81,0
KL103710,CH,Paid Search,Basic,40,5,222,31.47,0.5,4,1,0.475,4.5,59.79,0
KL103711,AT,Organic,Basic,7,4,166,28.36,0.254,5,1,0.38,4.7,43.11,0
KL103712,Other,Organic,Plus,42,6,162,29.34,0.742,1,1,0.101,4.4,66.9,0
KL103713,AT,Paid Search,Basic,17,0,201,23.98,0.168,1,0,0.491,,9.11,0
KL103714,CH,Social,Basic,9,2,182,37.9,0.463,2,1,0.198,4.6,28.8,0
KL103715,CH,Social,Basic,12,0,233,34.9,0.234,0,2,0.248,4.2,13.26,0
KL103716,AT,Organic,Plus,7,5,164,41.88,0.181,1,2,0.359,3.1,79.57,0
KL103717,CH,Social,Premium,20,8,97,63.05,0.339,0,0,0.431,3.8,191.67,0
KL103718,Other,Paid Search,Premium,9,5,226,59.07,0.437,2,1,0.526,4.6,112.23,1
KL103719,DE,Referral,Basic,35,7,171,21.09,0.201,0,0,0.588,3.9,56.1,0
KL103720,AT,Organic,Basic,4,5,203,35.58,0.565,2,0,0.556,4.4,67.6,0
KL103721,DE,Paid Search,Plus,22,9,194,39.47,0.711,0,1,0.34,4.4,134.99,0
KL103722,CH,Paid Search,Basic,12,5,172,30.36,0.686,1,1,0.222,3.7,57.68,0
KL103723,DE,Organic,Basic,11,3,189,47.25,0.263,1,0,0.31,4.7,53.86,0
KL103724,CH,Organic,Basic,29,5,142,28.81,0.509,2,2,0.27,2.1,54.74,0
KL103725,CH,Organic,Plus,4,3,226,35.97,0.402,1,0,0.147,4.6,41.01,0
KL103726,Other,Paid Search,Plus,22,4,133,49.01,0.962,5,0,0.272,4.3,74.5,0
KL103727,DE,Social,Basic,32,1,219,36.61,0.897,4,1,0.134,4.1,13.91,0
KL103728,AT,Social,Basic,17,4,206,12.46,0.448,1,1,0.234,4.4,18.94,0
KL103729,AT,Organic,Plus,5,8,110,51.98,0.399,2,1,0.366,4.2,158.02,1
KL103730,Other,Social,Plus,19,3,239,34.78,0.183,0,0,0.391,4.5,39.65,0
KL103731,CH,Paid Search,Basic,27,8,86,40.91,0.692,5,2,0.561,4.3,124.37,0
KL103732,DE,Referral,Basic,3,1,165,38.2,0.353,2,2,0.503,3.5,14.52,1
KL103733,DE,Organic,Premium,5,7,163,66.04,0.632,1,0,0.64,5.0,175.67,0
KL103734,DE,Social,Plus,21,7,189,35.24,0.344,0,0,0.147,4.7,93.74,0
KL103735,Other,Referral,Plus,19,4,140,50.79,0.548,1,1,0.406,3.7,77.2,0
KL103736,DE,Social,Plus,22,4,213,45.35,0.313,3,1,0.483,3.5,68.93,0
KL103737,AT,Social,Premium,2,6,201,58.81,0.377,0,1,0.367,4.3,134.09,0
KL103738,CH,Paid Search,Basic,5,4,174,32.19,0.488,2,0,0.248,4.4,48.93,0
KL103739,DE,Social,Basic,45,9,153,18.97,0.805,8,1,0.622,4.3,64.88,0
KL103740,DE,Paid Search,Basic,7,5,221,30.15,0.627,4,1,0.339,5.0,57.28,1
KL103741,DE,Paid Search,Plus,10,5,233,44.3,0.56,1,0,0.195,4.3,84.17,0
KL103742,CH,Referral,Basic,19,2,186,31.82,0.698,3,0,0.71,3.7,24.18,1
KL103743,DE,Organic,Basic,24,5,151,37.69,0.21,0,1,0.402,3.9,71.61,0
KL103744,DE,Paid Search,Basic,33,2,198,24.04,0.226,0,0,0.346,4.6,18.27,0
KL103745,AT,Referral,Plus,23,5,142,36.88,0.501,4,0,0.285,4.9,70.07,0
KL103746,DE,Organic,Plus,19,3,240,42.22,0.617,2,0,0.838,4.8,48.13,1
KL103747,CH,Organic,Basic,10,1,229,34.52,0.649,3,1,0.437,3.9,13.12,1
KL103748,DE,Organic,Basic,46,3,196,26.32,0.678,2,2,0.49,3.8,30.0,0
KL103749,DE,Social,Plus,7,5,219,29.14,0.493,1,0,0.791,4.0,55.37,1
KL103750,DE,Social,Basic,57,8,183,25.89,0.245,1,1,0.021,4.0,78.71,0
KL103751,DE,Organic,Plus,9,3,230,43.27,0.292,1,0,0.515,3.7,49.33,1
KL103752,DE,Paid Search,Basic,32,3,215,21.78,0.396,1,1,0.352,3.3,24.83,1
KL103753,AT,Paid Search,Premium,45,14,158,46.19,0.187,0,0,0.455,4.3,245.73,0
KL103754,DE,Social,Basic,5,1,164,30.49,0.104,0,0,0.431,4.5,11.59,0
KL103755,DE,Social,Plus,3,6,190,31.53,0.368,5,0,0.165,3.6,71.89,0
KL103756,DE,Referral,Basic,34,9,203,35.74,0.23,2,0,0.123,4.4,122.23,0
KL103757,DE,Paid Search,Basic,15,3,185,46.43,0.522,1,2,0.072,3.4,52.93,0
KL103758,Other,Organic,Plus,17,5,160,34.85,0.226,0,2,0.757,3.0,66.22,0
KL103759,DE,Paid Search,Plus,11,8,143,44.81,0.53,2,1,0.206,3.7,136.22,0
KL103760,Other,Paid Search,Plus,7,4,188,44.39,0.613,1,1,0.541,4.2,67.47,1
KL103761,DE,Paid Search,Plus,5,4,226,29.72,0.606,2,0,0.056,4.6,45.17,0
KL103762,DE,Organic,Plus,8,6,172,22.61,0.425,1,2,0.474,3.3,51.55,0
KL103763,DE,Organic,Premium,39,6,212,54.15,0.52,3,0,0.529,4.6,123.46,0
KL103764,DE,Referral,Basic,10,3,213,25.57,0.581,1,2,0.545,3.9,29.15,0
KL103765,CH,Organic,Premium,29,6,205,84.51,0.81,8,1,0.576,3.8,192.68,0
KL103766,DE,Paid Search,Basic,34,5,182,32.58,0.697,3,1,0.221,4.5,61.9,1
KL103767,DE,Social,Basic,3,1,203,20.93,0.402,0,0,0.505,3.4,7.95,1
KL103768,AT,Organic,Plus,28,7,117,34.85,0.509,1,0,0.485,3.7,92.7,0
KL103769,AT,Organic,Basic,1,1,127,22.52,0.843,4,0,0.488,5.0,8.56,1
KL103770,Other,Paid Search,Basic,7,1,198,12.97,0.162,0,1,0.352,4.8,4.93,1
KL103771,Other,Paid Search,Basic,9,3,108,20.92,0.573,3,1,0.488,4.5,23.85,0
KL103772,AT,Paid Search,Plus,14,4,185,45.69,0.725,3,0,0.266,3.5,69.45,0
KL103773,CH,Social,Plus,17,7,187,40.19,0.796,3,0,0.118,4.1,106.91,0
KL103774,CH,Organic,Basic,4,3,197,24.74,0.362,0,0,0.066,5.0,28.2,0
KL103775,DE,Organic,Basic,1,7,65,34.67,0.761,4,0,0.192,3.1,92.22,0
KL103776,AT,Organic,Basic,7,4,173,18.99,0.664,4,0,0.501,4.7,28.86,0
KL103777,DE,Paid Search,Basic,10,0,238,31.43,0.205,3,2,0.288,3.8,11.94,1
KL103778,AT,Paid Search,Basic,10,4,232,18.88,,2,0,0.421,4.5,28.7,1
KL103779,Other,Referral,Basic,55,9,166,34.65,0.298,1,0,0.441,4.6,118.5,0
KL103780,DE,Organic,Plus,18,5,179,42.51,0.712,3,1,0.035,4.1,80.77,0
KL103781,CH,Paid Search,Plus,3,8,172,43.31,0.404,1,1,0.165,4.5,131.66,0
KL103782,Other,Paid Search,Basic,9,1,276,26.92,0.483,6,0,0.126,4.5,10.23,0
KL103783,DE,Social,Basic,12,4,188,32.35,0.831,2,0,0.235,4.7,49.17,0
KL103784,DE,Paid Search,Basic,29,5,127,21.17,0.045,0,1,0.237,3.3,40.22,0
KL103785,Other,Organic,Basic,16,7,147,36.09,0.577,5,2,0.064,3.8,96.0,0
KL103786,Other,Paid Search,Basic,3,4,161,25.95,0.135,0,0,0.268,3.9,39.44,0
KL103787,DE,Organic,Premium,38,8,114,68.95,0.462,2,0,0.135,4.6,209.61,0
KL103788,DE,Social,Plus,12,5,154,47.28,0.218,0,2,0.144,3.5,89.83,0
KL103789,AT,Organic,Basic,13,3,292,21.88,0.771,1,0,0.089,5.0,24.94,1
KL103790,DE,Social,Basic,47,3,159,31.95,0.128,0,0,0.403,3.5,36.42,0
KL103791,DE,Paid Search,Plus,2,5,161,36.05,,2,3,0.583,2.9,68.5,1
KL103792,DE,Social,Premium,10,3,293,52.28,0.445,0,2,0.262,3.3,59.6,1
KL103793,DE,Organic,Basic,5,4,207,29.55,0.382,3,2,0.042,4.1,44.92,1
KL103794,DE,Social,Plus,2,6,183,59.31,0.367,1,0,0.152,4.4,135.23,0
KL103795,AT,Social,Basic,13,0,238,22.76,0.324,3,0,0.535,4.4,8.65,0
KL103796,AT,Paid Search,Plus,63,6,177,46.09,0.528,1,1,0.207,4.4,105.09,0
KL103797,CH,Paid Search,Basic,15,5,162,34.55,0.389,0,0,0.282,4.2,65.64,0
KL103798,DE,Organic,Plus,53,6,182,32.72,0.442,2,0,0.252,4.4,74.6,0
KL103799,DE,Organic,Basic,10,2,222,23.05,0.61,2,0,0.282,4.9,17.52,1
KL103800,DE,Social,Plus,21,4,127,52.0,0.606,1,1,0.259,4.5,79.04,0
KL103801,DE,Paid Search,Plus,9,5,163,47.24,0.506,3,0,0.306,4.9,89.76,0
KL103802,DE,Social,Plus,46,3,135,42.56,0.318,0,0,0.579,4.5,48.52,0
KL103803,DE,Social,Plus,28,2,171,29.38,,3,0,0.277,4.3,22.33,0
KL103804,DE,Social,Basic,19,5,197,23.38,0.686,2,0,0.412,4.6,44.42,0
KL103805,DE,Social,Plus,22,6,156,46.17,0.24,0,1,0.188,3.7,105.27,0
KL103806,AT,Paid Search,Basic,3,1,202,8.0,0.597,2,1,0.242,4.1,3.04,1
KL103807,AT,Paid Search,Plus,7,6,75,48.5,0.506,2,1,0.372,3.6,110.58,0
KL103808,Other,Organic,Basic,3,3,147,37.05,0.343,0,0,0.081,5.0,42.24,0
KL103809,CH,Social,Basic,10,2,162,42.4,0.532,2,1,0.232,3.7,32.22,0
KL103810,DE,Referral,Basic,12,3,134,38.19,0.552,5,1,0.264,3.7,43.54,0
KL103811,DE,Paid Search,Premium,46,7,169,68.21,0.305,1,0,0.131,4.5,181.44,0
KL103812,DE,Referral,Plus,10,1,214,48.23,0.708,1,0,0.264,3.6,18.33,0
KL103813,DE,Referral,Basic,10,1,240,25.15,0.386,1,1,0.092,4.1,9.56,1
KL103814,DE,Paid Search,Plus,4,2,248,37.58,0.042,1,2,0.414,2.9,28.56,1
KL103815,DE,Social,Basic,8,1,260,31.5,0.694,3,1,0.472,4.4,11.97,1
KL103816,DE,Social,Basic,14,1,224,21.41,0.764,1,1,0.57,4.0,8.14,1
KL103817,DE,Organic,Basic,13,1,219,24.58,0.699,1,1,0.202,3.4,9.34,0
KL103818,AT,Organic,Plus,14,7,174,59.53,0.274,0,0,0.454,3.4,158.35,0
KL103819,CH,Paid Search,Premium,4,4,153,59.08,0.406,2,0,0.573,4.5,89.8,0
KL103820,CH,Social,Premium,7,2,213,66.89,0.25,2,1,0.305,3.4,50.84,1
KL103821,AT,Organic,Basic,35,7,146,15.01,0.737,6,0,0.219,3.7,39.93,0
KL103822,DE,Social,Basic,8,2,161,21.42,0.467,2,0,0.244,4.6,16.28,0
KL103823,DE,Social,Plus,1,6,109,35.49,0.424,0,1,0.484,3.8,80.92,0
KL103824,AT,Social,Basic,40,7,79,27.0,0.274,0,0,0.155,3.7,71.82,0
KL103825,DE,Organic,Plus,7,3,187,34.96,0.637,3,1,0.226,4.1,39.85,0
KL103826,DE,Paid Search,Premium,17,6,148,62.7,0.714,5,0,0.53,4.6,142.96,0
KL103827,DE,Organic,Basic,14,4,162,23.91,0.789,6,1,0.339,4.6,36.34,0
KL103828,Other,Organic,Basic,41,7,124,26.38,0.424,1,2,0.342,3.8,70.17,1
KL103829,AT,Organic,Premium,72,8,136,51.63,0.409,3,0,0.079,3.9,156.96,0
KL103830,DE,Organic,Plus,11,2,166,29.45,0.134,3,1,0.535,4.5,22.38,0
KL103831,AT,Organic,Premium,26,7,167,71.16,0.216,3,0,0.068,4.1,189.29,0
KL103832,DE,Paid Search,Plus,20,6,198,37.33,0.233,1,1,0.311,3.9,85.11,0
KL103833,DE,Paid Search,Basic,24,6,155,29.5,0.086,1,0,0.433,3.6,67.26,1
KL103834,DE,Organic,Plus,8,2,242,45.04,0.524,3,0,0.49,3.8,34.23,1
KL103835,DE,Social,Plus,72,7,137,42.5,0.262,1,2,0.24,3.9,113.05,0
KL103836,AT,Paid Search,Premium,5,8,88,54.15,0.404,1,0,0.162,5.0,164.62,0
KL103837,DE,Referral,Basic,21,2,252,11.49,0.234,1,1,0.309,4.7,8.73,1
KL103838,CH,Paid Search,Plus,6,2,132,38.56,0.638,1,0,0.608,4.1,29.31,0
KL103839,DE,Organic,Basic,7,4,168,28.17,0.502,2,2,0.424,3.5,42.82,1
KL103840,AT,Referral,Basic,20,5,207,39.06,0.471,1,0,0.24,5.0,74.21,0
KL103841,AT,Social,Premium,2,5,223,80.63,0.467,3,1,0.473,3.6,153.2,1
KL103842,AT,Paid Search,Premium,57,14,102,67.66,0.341,3,1,0.211,4.2,359.95,0
KL103843,DE,Paid Search,Plus,36,6,152,41.18,0.409,3,1,0.249,4.6,93.89,0
KL103844,Other,Paid Search,Premium,27,10,213,64.19,0.35,1,0,0.143,4.1,243.92,0
KL103845,DE,Paid Search,Basic,2,2,236,27.43,0.396,1,0,0.356,4.5,20.85,1
KL103846,AT,Social,Plus,14,4,226,36.33,0.508,2,0,0.255,4.2,55.22,0
KL103847,AT,Paid Search,Plus,6,9,165,52.66,0.475,2,0,0.249,5.0,180.1,0
KL103848,DE,Organic,Plus,13,3,217,38.51,0.411,2,1,0.699,3.9,43.9,1
KL103849,DE,Organic,Plus,8,6,181,44.56,0.389,1,2,0.194,3.9,101.6,1
KL103850,DE,Organic,Plus,37,6,167,44.44,0.229,1,1,0.48,4.5,101.32,0
KL103851,DE,Organic,Premium,37,6,107,46.13,0.698,2,2,0.215,3.6,105.18,0
KL103852,DE,Paid Search,Basic,23,4,141,19.61,0.291,2,1,0.613,3.3,29.81,0
KL103853,DE,Referral,Plus,9,2,228,44.6,0.656,1,0,0.142,3.6,33.9,1
KL103854,DE,Organic,Basic,21,1,254,37.77,0.427,1,0,0.396,4.6,14.35,1
KL103855,DE,Organic,Basic,18,5,186,29.41,0.627,4,0,0.246,4.7,55.88,0
KL103856,CH,Organic,Plus,7,5,141,47.31,0.232,0,2,0.303,3.8,89.89,1
KL103857,DE,Paid Search,Plus,6,3,203,33.1,0.493,0,0,0.326,4.8,37.73,0
KL103858,AT,Paid Search,Premium,18,4,201,65.22,0.064,0,1,0.197,,99.13,0
KL103859,DE,Paid Search,Basic,7,1,145,18.59,0.531,3,1,0.308,3.8,7.06,0
KL103860,DE,Referral,Basic,15,0,273,34.2,0.486,1,0,0.354,4.0,13.0,1
KL103861,DE,Referral,Plus,59,10,170,42.34,0.665,1,0,0.11,3.5,160.89,0
KL103862,AT,Social,Premium,21,9,111,78.88,0.491,4,0,0.581,4.3,269.77,0
KL103863,DE,Social,Premium,13,7,161,64.83,0.295,1,1,0.411,4.8,172.45,0
KL103864,Other,Paid Search,Premium,49,11,120,52.37,0.276,0,0,0.162,4.5,218.91,0
KL103865,DE,Paid Search,Basic,31,5,225,30.62,0.364,1,1,0.775,3.0,58.18,0
KL103866,DE,Paid Search,Premium,2,5,160,61.33,,2,1,0.507,4.9,116.53,0
KL103867,DE,Social,Basic,1,0,178,35.62,0.224,1,1,0.661,4.9,13.54,1
KL103868,AT,Organic,Premium,64,7,160,59.18,0.755,2,0,0.258,5.0,157.42,0
KL103869,DE,Organic,Plus,12,3,159,52.0,0.776,2,1,0.288,3.7,59.28,0
KL103870,DE,Organic,Basic,31,2,238,16.89,0.421,1,0,0.097,4.4,12.84,1
KL103871,DE,Paid Search,Plus,3,1,209,53.29,0.315,0,1,0.36,4.7,20.25,0
KL103872,DE,Social,Plus,6,3,154,31.02,0.334,0,0,0.167,3.8,35.36,0
KL103873,DE,Organic,Basic,4,4,162,21.7,0.345,4,0,0.403,4.3,32.98,1
KL103874,Other,Paid Search,Basic,12,2,187,33.43,0.355,0,2,0.285,3.9,25.41,0
KL103875,DE,Paid Search,Plus,4,2,193,59.13,0.742,1,1,0.131,4.0,44.94,0
KL103876,DE,Social,Premium,6,5,122,65.68,0.467,4,2,0.278,3.9,124.79,0
KL103877,Other,Organic,Plus,30,10,99,30.77,0.226,0,1,0.333,3.9,116.93,0
KL103878,DE,Organic,Basic,56,4,197,9.3,0.197,1,0,0.27,5.0,14.14,0
KL103879,DE,Paid Search,Plus,12,7,208,49.62,0.148,2,0,0.337,4.3,131.99,0
KL103880,AT,Paid Search,Basic,11,4,169,41.18,0.321,0,0,0.229,4.6,62.59,0
KL103881,CH,Social,Basic,18,3,199,36.74,0.392,2,1,0.017,3.8,41.88,0
KL103882,AT,Paid Search,Basic,24,3,277,29.35,0.826,1,0,0.435,3.7,33.46,1
KL103883,DE,Referral,Basic,8,1,220,21.89,0.549,1,1,0.026,4.0,8.32,0
KL103884,Other,Organic,Basic,8,3,127,32.1,0.189,1,1,0.298,4.6,36.59,0
KL103885,DE,Paid Search,Basic,28,5,199,30.8,,1,2,0.767,3.9,58.52,1
KL103886,Other,Referral,Basic,12,1,219,43.82,0.637,4,1,0.696,4.4,16.65,1
KL103887,CH,Organic,Plus,21,5,164,46.13,0.153,1,0,0.398,4.2,87.65,0
KL103888,Other,Social,Basic,24,3,156,35.08,0.422,1,0,0.334,4.2,39.99,0
KL103889,DE,Organic,Basic,3,3,224,27.04,0.431,2,0,0.457,4.7,30.83,0
KL103890,DE,Paid Search,Plus,36,1,116,34.09,0.456,3,2,0.409,3.7,12.95,0
KL103891,AT,Organic,Plus,50,4,172,41.67,0.146,1,0,0.057,4.3,63.34,0
KL103892,DE,Paid Search,Plus,10,3,183,22.63,0.478,2,2,0.175,3.6,25.8,0
KL103893,DE,Social,Basic,21,1,187,27.83,0.388,1,0,0.274,5.0,10.58,0
KL103894,Other,Organic,Plus,24,4,184,44.48,0.732,3,0,0.206,5.0,67.61,0
KL103895,AT,Organic,Plus,28,3,152,37.5,,2,1,0.463,4.3,42.75,1
KL103896,DE,Paid Search,Plus,3,3,215,44.83,0.584,3,0,0.093,4.1,51.11,0
KL103897,DE,Organic,Plus,12,2,306,50.58,0.741,3,0,0.063,5.0,38.44,1
KL103898,DE,Paid Search,Basic,40,2,172,29.01,0.153,0,0,0.183,4.0,22.05,1
KL103899,DE,Referral,Basic,24,8,170,27.21,0.214,1,0,0.724,,82.72,0
KL103900,DE,Organic,Basic,1,6,177,24.84,0.674,3,0,0.34,3.9,56.64,0
KL103901,CH,Paid Search,Basic,1,4,195,25.93,0.14,0,0,0.514,4.2,39.41,1
KL103902,AT,Paid Search,Premium,15,4,171,80.79,0.176,1,0,0.508,4.1,122.8,1
KL103903,DE,Organic,Basic,14,3,196,21.63,0.318,1,1,0.301,4.4,24.66,0
KL103904,DE,Organic,Plus,4,5,187,36.91,0.323,3,2,0.174,4.6,70.13,0
KL103905,AT,Social,Premium,10,5,208,72.55,0.4,1,2,0.703,3.8,137.84,0
KL103906,CH,Paid Search,Plus,8,3,221,35.82,0.306,1,0,0.341,4.9,40.83,0
KL103907,CH,Social,Basic,11,3,241,35.03,0.325,3,0,0.409,4.9,39.93,1
KL103908,DE,Paid Search,Premium,5,2,178,57.51,0.414,0,1,0.38,4.2,43.71,0
KL103909,CH,Paid Search,Basic,16,2,210,27.91,0.345,1,1,0.599,4.1,21.21,1
KL103910,DE,Referral,Basic,31,3,190,35.43,0.757,4,0,0.53,5.0,40.39,0
KL103911,DE,Social,Basic,3,2,234,18.18,0.337,1,0,0.168,4.8,13.82,1
KL103912,CH,Referral,Basic,8,1,157,33.86,0.705,1,1,0.225,3.9,12.87,0
KL103913,DE,Organic,Plus,47,6,210,49.21,0.288,1,1,0.168,4.1,112.2,0
KL103914,DE,Referral,Basic,11,2,215,25.87,0.268,0,0,0.239,4.1,19.66,1
KL103915,DE,Social,Plus,8,7,206,52.25,0.546,1,0,0.708,4.8,138.99,0
KL103916,DE,Social,Basic,34,4,190,26.61,0.613,0,1,0.307,3.8,40.45,0
KL103917,DE,Social,Premium,3,4,182,64.17,0.147,1,0,0.413,4.3,97.54,0
KL103918,AT,Referral,Basic,14,5,157,33.72,0.663,6,0,0.208,4.7,64.07,0
KL103919,DE,Paid Search,Premium,41,7,150,74.87,0.204,0,1,0.163,3.8,199.15,0
KL103920,DE,Social,Basic,9,5,109,8.0,0.19,1,1,0.804,4.4,15.2,1
KL103921,CH,Social,Premium,7,9,142,48.34,,1,2,0.475,3.5,165.32,0
KL103922,DE,Social,Plus,8,1,193,31.7,0.582,2,2,0.156,3.7,12.05,1
KL103923,Other,Social,Plus,8,2,207,46.99,0.732,1,1,0.342,4.7,35.71,0
KL103924,DE,Organic,Basic,6,3,171,29.76,0.781,2,0,0.336,5.0,33.93,0
KL103925,DE,Paid Search,Plus,57,10,152,26.93,0.726,3,2,0.523,4.7,102.33,0
KL103926,DE,Paid Search,Plus,7,4,183,57.52,0.599,3,1,0.36,4.4,87.43,0
KL103927,CH,Social,Plus,13,6,108,46.55,0.686,5,2,0.209,3.6,106.13,0
KL103928,DE,Social,Plus,27,7,166,39.93,0.242,0,2,0.597,4.6,106.21,1
KL103929,CH,Social,Premium,6,13,145,69.02,0.362,2,2,0.67,3.0,340.96,0
KL103930,DE,Social,Premium,27,9,179,62.51,0.307,1,1,0.45,4.3,213.78,0
KL103931,DE,Paid Search,Plus,43,11,101,50.74,0.203,0,0,0.367,4.1,212.09,0
KL103932,DE,Organic,Basic,12,3,143,38.79,0.546,2,0,0.498,4.4,44.22,1
KL103933,DE,Paid Search,Basic,21,1,250,40.54,0.303,0,0,0.312,4.1,15.41,0
KL103934,DE,Referral,Plus,22,2,218,45.89,0.242,0,1,0.32,5.0,34.88,1
KL103935,DE,Social,Premium,14,12,90,65.89,0.247,0,2,0.456,3.1,300.46,0
KL103936,DE,Referral,Basic,5,4,159,36.28,0.181,1,2,0.136,4.2,55.15,1
KL103937,AT,Referral,Basic,69,5,181,41.6,0.399,4,0,0.123,4.5,79.04,0
KL103938,DE,Paid Search,Basic,7,4,218,25.92,0.337,2,0,0.232,4.5,39.4,0
KL103939,DE,Social,Basic,17,4,176,39.66,0.173,0,0,0.385,4.4,60.28,1
KL103940,DE,Paid Search,Premium,23,4,136,60.61,0.28,0,0,0.653,4.1,92.13,0
KL103941,DE,Paid Search,Plus,11,5,113,35.72,0.508,4,0,0.222,4.3,67.87,0
KL103942,DE,Organic,Basic,18,3,167,30.98,0.599,2,0,0.685,4.6,35.32,0
KL103943,DE,Organic,Basic,17,2,175,22.12,0.421,0,2,0.482,3.2,16.81,1
KL103944,DE,Organic,Basic,9,3,157,12.83,0.53,3,2,0.467,2.9,14.63,0
KL103945,CH,Paid Search,Plus,7,6,221,40.48,0.219,1,1,0.352,4.7,92.29,1
KL103946,DE,Organic,Plus,3,5,125,61.37,0.331,1,0,0.438,3.7,116.6,0
KL103947,DE,Paid Search,Basic,31,5,154,13.16,0.311,0,0,0.224,3.2,25.0,0
KL103948,CH,Paid Search,Basic,69,5,255,34.96,,2,0,0.403,5.0,66.42,0
KL103949,DE,Paid Search,Premium,21,5,152,63.0,0.252,1,0,0.205,4.7,119.7,0
KL103950,DE,Social,Plus,28,0,219,36.4,0.457,0,1,0.138,5.0,13.83,1
KL103951,Other,Paid Search,Plus,19,5,229,35.27,0.75,3,3,0.171,2.8,67.01,0
KL103952,Other,Organic,Basic,13,2,200,28.8,0.122,1,0,0.138,4.7,21.89,0
KL103953,AT,Referral,Premium,13,5,193,62.77,0.328,2,0,0.158,4.5,119.26,0
KL103954,DE,Social,Plus,3,4,164,46.86,0.313,0,0,0.396,4.6,71.23,0
KL103955,DE,Social,Premium,21,11,101,82.71,0.306,2,0,0.466,4.4,345.73,0
KL103956,Other,Social,Basic,7,4,132,29.88,0.142,2,2,0.128,3.9,45.42,0
KL103957,Other,Organic,Basic,35,2,196,23.14,0.324,2,2,0.36,4.2,17.59,1
KL103958,DE,Social,Basic,16,1,225,31.14,0.102,0,0,0.293,5.0,11.83,1
KL103959,DE,Organic,Premium,6,7,232,59.88,0.622,3,2,0.273,4.1,159.28,0
KL103960,DE,Paid Search,Plus,7,8,137,38.33,0.473,3,0,0.355,3.6,116.52,0
KL103961,DE,Organic,Basic,3,1,254,22.56,0.391,0,0,0.476,4.3,8.57,1
KL103962,AT,Social,Premium,19,1,245,72.63,0.245,1,2,0.309,2.6,27.6,1
KL103963,DE,Organic,Premium,9,8,130,72.0,0.059,0,0,0.289,4.5,218.88,0
KL103964,DE,Organic,Basic,2,1,213,26.62,0.341,0,1,0.506,4.7,10.12,1
KL103965,DE,Organic,Plus,2,2,205,30.33,0.707,2,2,0.503,3.1,23.05,1
KL103966,DE,Social,Plus,18,1,163,34.89,0.712,3,0,0.006,4.6,13.26,0
KL103967,DE,Organic,Basic,12,1,203,27.66,0.472,0,3,0.292,3.3,10.51,1
KL103968,DE,Paid Search,Plus,7,5,151,51.4,0.823,3,2,0.452,3.7,97.66,0
KL103969,DE,Organic,Basic,4,3,188,8.0,0.796,4,0,0.377,5.0,9.12,0
KL103970,Other,Social,Premium,13,1,206,66.97,0.162,1,1,0.286,4.0,25.45,1
KL103971,DE,Organic,Plus,10,1,210,47.42,0.374,1,1,0.366,4.5,18.02,1
KL103972,DE,Referral,Premium,7,7,143,70.62,0.358,2,1,0.448,3.9,187.85,0
KL103973,DE,Organic,Plus,3,2,167,47.75,0.443,1,1,0.382,4.0,36.29,1
KL103974,DE,Organic,Basic,41,8,94,36.5,0.236,2,1,0.257,4.0,110.96,0
KL103975,DE,Organic,Basic,49,5,213,26.22,0.549,2,0,0.287,,49.82,0
KL103976,DE,Organic,Plus,12,3,197,48.03,0.356,0,1,0.545,3.7,54.75,1
KL103977,DE,Paid Search,Basic,14,4,224,13.23,0.631,4,0,0.148,3.4,20.11,0
KL103978,DE,Organic,Plus,13,6,166,38.45,0.424,3,2,0.412,3.7,87.67,1
KL103979,AT,Referral,Basic,18,6,171,30.78,0.344,1,2,0.104,3.4,70.18,0
KL103980,DE,Paid Search,Basic,2,3,186,24.07,0.63,3,0,0.45,4.3,27.44,0
KL103981,DE,Organic,Plus,42,4,175,33.9,0.372,0,1,0.493,3.3,51.53,0
KL103982,DE,Paid Search,Plus,22,8,164,36.86,0.542,2,0,0.555,4.6,112.05,0
KL103983,DE,Organic,Plus,11,4,177,47.32,0.363,3,1,0.143,3.4,71.93,0
KL103984,DE,Organic,Plus,11,1,246,41.13,0.791,0,0,0.332,4.8,15.63,1
KL103985,DE,Organic,Basic,6,6,220,27.7,0.262,1,0,0.493,4.7,63.16,0
KL103986,DE,Organic,Plus,10,10,185,45.11,0.089,2,4,0.113,2.8,171.42,0
KL103987,DE,Organic,Plus,27,7,218,44.18,0.51,2,2,0.563,4.2,117.52,1
KL103988,Other,Referral,Plus,14,6,132,53.76,0.411,1,1,0.196,4.1,122.57,0
KL103989,Other,Social,Basic,5,2,246,37.45,0.268,0,0,0.221,4.5,28.46,0
KL103990,Other,Referral,Plus,24,2,207,45.44,0.623,2,0,0.117,4.9,34.53,0
KL103991,DE,Organic,Basic,45,4,192,25.81,0.386,1,2,0.555,3.9,39.23,0
KL103992,DE,Social,Plus,1,4,163,52.88,0.416,1,0,0.36,3.8,80.38,0
KL103993,DE,Paid Search,Basic,2,2,191,41.55,0.424,2,1,0.319,4.1,31.58,1
KL103994,DE,Organic,Premium,36,6,95,52.79,0.315,0,1,0.243,4.5,120.36,0
KL103995,DE,Social,Plus,6,5,199,41.45,0.085,0,0,0.68,3.8,78.76,1
KL103996,DE,Organic,Plus,14,1,205,40.62,0.248,1,0,0.294,4.6,15.44,1
